date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,wind_speed_10m_max,et0_fao_evapotranspiration
2020-09-23,26.2,14.4,20.4,0.0,55,11.5,3.68
2020-09-24,27.3,16.1,20.8,0.0,59,13.3,3.11
2020-09-25,27.7,16.1,21.8,0.0,60,12.8,3.88
2020-09-26,25.2,16.7,21.0,1.4,60,20.2,3.1
2020-09-27,24.1,12.8,18.5,0.0,43,16.1,4.15
2020-09-28,25.9,15.1,19.6,0.2,54,17.1,3.75
2020-09-29,23.0,14.6,18.3,0.6,62,21.6,3.46
2020-09-30,18.8,11.3,14.8,0.0,58,24.5,3.58
2020-10-01,19.7,13.2,16.1,0.1,53,13.7,2.32
2020-10-02,23.8,12.8,18.3,0.0,47,10.0,3.33
2020-10-03,25.1,12.5,19.2,0.0,54,10.9,3.49
2020-10-04,27.1,15.4,21.5,0.0,59,12.1,3.45
2020-10-05,31.2,18.6,24.6,0.0,54,10.5,3.82
2020-10-06,29.8,20.6,24.5,0.0,50,17.8,3.55
2020-10-07,24.6,14.6,20.1,0.7,56,13.6,2.96
2020-10-08,18.6,12.7,15.9,4.9,79,22.7,1.35
2020-10-09,18.1,12.5,14.1,11.5,77,21.9,1.29
2020-10-10,21.3,10.0,15.8,0.0,75,10.3,2.36
2020-10-11,21.5,13.5,17.7,0.0,68,9.2,2.5
2020-10-12,21.7,12.6,17.0,0.0,77,15.9,2.61
2020-10-13,19.7,12.3,16.1,16.6,81,28.6,1.66
2020-10-14,19.2,10.1,14.2,0.0,69,9.0,2.29
2020-10-15,20.6,10.0,16.0,0.0,63,10.4,2.5
2020-10-16,22.6,14.1,18.2,0.0,64,12.6,2.75
2020-10-17,20.6,11.1,16.4,1.4,63,16.7,2.78
2020-10-18,17.4,9.3,12.3,0.0,66,9.8,1.54
2020-10-19,16.5,5.4,10.2,0.0,59,11.2,2.31
2020-10-20,15.5,7.6,11.2,0.0,58,8.6,2.17
2020-10-21,16.9,7.7,12.3,0.0,65,11.6,2.14
2020-10-22,20.6,9.7,14.7,0.0,59,7.8,2.24
2020-10-23,23.1,13.4,17.9,0.0,44,6.5,2.43
2020-10-24,23.5,15.1,18.8,0.0,42,7.4,2.57
2020-10-25,19.6,12.8,16.7,7.8,64,11.2,1.51
2020-10-26,20.3,10.5,14.4,2.4,71,13.6,2.1
2020-10-27,18.9,10.6,14.6,0.0,72,10.5,1.97
2020-10-28,16.5,10.2,13.2,5.6,85,9.9,1.05
2020-10-29,16.8,11.9,14.1,5.8,86,8.8,1.3
2020-10-30,16.3,8.9,13.0,0.3,60,20.5,2.35
2020-10-31,16.3,7.9,12.1,0.4,63,21.5,2.22
2020-11-01,16.7,5.7,10.3,0.1,67,13.4,1.97
2020-11-02,18.7,4.0,10.2,0.0,64,12.7,1.46
2020-11-03,16.0,9.3,12.5,2.6,85,8.2,0.71
2020-11-04,13.4,10.0,11.6,0.6,90,12.5,0.64
2020-11-05,14.8,7.1,10.6,0.0,68,6.3,1.23
2020-11-06,13.7,6.2,9.9,0.0,73,7.7,1.45
2020-11-07,14.1,4.3,9.3,0.0,79,7.1,1.32
2020-11-08,13.5,6.8,9.2,0.0,79,7.0,1.41
2020-11-09,13.5,7.4,10.0,0.0,74,6.9,1.36
2020-11-10,13.2,8.4,10.5,0.4,78,11.4,1.06
2020-11-11,11.1,7.1,9.0,0.0,78,8.7,0.85
2020-11-12,11.7,7.6,9.2,0.0,79,8.2,0.75
2020-11-13,12.8,6.6,9.2,0.4,80,5.9,1.02
2020-11-14,12.6,5.6,9.1,0.9,81,11.4,1.09
2020-11-15,12.6,5.3,8.4,0.0,77,9.3,1.25
2020-11-16,12.8,3.4,7.8,0.0,82,8.4,1.2
2020-11-17,13.6,8.2,10.5,0.0,76,6.6,1.17
2020-11-18,11.7,7.0,9.4,2.0,85,7.9,0.67
2020-11-19,9.2,6.3,7.7,0.8,86,11.0,0.67
2020-11-20,8.8,1.7,5.4,0.0,80,6.1,0.99
2020-11-21,7.9,2.2,5.1,0.0,76,7.9,0.8
2020-11-22,8.0,1.8,4.9,0.0,76,6.7,0.81
2020-11-23,9.8,1.2,5.5,0.0,75,8.2,1.01
2020-11-24,9.3,0.3,5.4,0.0,71,9.7,0.93
2020-11-25,8.4,0.7,5.3,0.0,62,7.4,1.05
2020-11-26,12.4,6.9,9.3,0.0,35,4.1,1.24
2020-11-27,12.1,6.9,9.6,0.0,34,4.3,1.15
2020-11-28,11.3,3.8,8.0,0.0,45,8.3,1.3
2020-11-29,9.5,3.9,7.0,0.0,52,6.4,1.14
2020-11-30,6.9,-1.0,3.1,11.8,89,6.8,0.22
2020-12-01,2.1,-3.1,-0.4,0.0,86,8.7,0.61
2020-12-02,2.4,-3.3,-0.7,0.0,79,7.4,0.64
2020-12-03,2.7,-1.6,-0.2,0.0,87,8.3,0.55
2020-12-04,5.9,-0.0,3.4,0.2,94,12.1,0.4
2020-12-05,8.8,5.5,7.2,0.8,97,10.2,0.35
2020-12-06,8.8,7.4,8.3,2.8,96,19.3,0.32
2020-12-07,7.1,5.2,6.5,15.0,95,22.5,0.24
2020-12-08,11.6,3.3,6.7,5.8,85,15.1,0.92
2020-12-09,7.6,2.8,4.5,2.1,94,18.8,0.33
2020-12-10,10.7,8.4,9.4,11.4,95,20.9,0.32
2020-12-11,12.3,5.8,8.4,11.5,81,12.7,0.98
2020-12-12,8.5,5.9,7.0,19.7,92,11.2,0.24
2020-12-13,10.3,5.5,7.3,0.4,86,6.9,0.6
2020-12-14,7.4,5.6,6.5,4.7,88,6.8,0.3
2020-12-15,10.7,1.7,6.0,0.1,86,9.8,0.81
2020-12-16,5.4,2.6,4.2,0.3,94,8.0,0.43
2020-12-17,7.4,3.2,4.6,0.0,94,6.1,0.6
2020-12-18,7.8,2.3,5.0,0.0,91,7.9,0.71
2020-12-19,5.6,3.7,4.4,0.7,94,5.9,0.42
2020-12-20,5.3,3.3,4.1,0.3,90,4.9,0.46
2020-12-21,4.4,2.7,3.5,0.7,90,9.3,0.34
2020-12-22,6.5,3.0,4.2,0.1,90,8.6,0.62
2020-12-23,12.7,2.5,6.7,0.1,82,14.7,0.7
2020-12-24,13.3,3.3,7.6,0.0,83,6.8,0.91
2020-12-25,11.2,4.4,7.9,0.0,79,7.8,0.87
2020-12-26,11.3,5.0,8.7,0.0,75,9.2,0.71
2020-12-27,10.0,6.5,7.8,5.4,92,28.8,0.26
2020-12-28,12.9,6.8,9.6,3.0,87,23.8,0.96
2020-12-29,15.5,6.8,9.8,0.0,72,17.4,1.35
2020-12-30,14.5,7.5,10.0,0.0,73,13.8,1.14
2020-12-31,14.1,6.9,9.6,0.7,77,15.1,1.05
2021-01-01,12.1,4.1,7.4,0.0,63,11.0,1.28
2021-01-02,9.0,3.1,6.2,0.0,74,11.3,1.0
2021-01-03,10.1,6.1,7.8,1.3,94,15.8,0.42
2021-01-04,10.7,8.2,9.3,14.3,93,30.6,0.34
2021-01-05,12.3,1.7,8.1,1.4,75,23.5,1.19
2021-01-06,11.1,2.6,6.3,0.0,73,10.4,0.97
2021-01-07,12.5,5.4,8.4,2.0,81,14.3,0.79
2021-01-08,10.8,6.2,8.5,3.1,91,11.6,0.4
2021-01-09,8.6,1.9,5.5,13.9,93,14.1,0.29
2021-01-10,3.9,1.8,2.8,9.7,96,16.0,0.26
2021-01-11,7.0,3.9,5.3,14.2,96,17.9,0.37
2021-01-12,6.3,2.4,4.5,36.8,95,7.9,0.26
2021-01-13,6.9,-1.3,2.2,0.1,76,16.4,0.94
2021-01-14,4.3,-2.1,0.9,0.4,59,17.3,1.35
2021-01-15,4.3,-2.5,0.0,0.1,62,18.4,1.21
2021-01-16,1.0,-4.0,-1.4,0.2,65,15.1,0.82
2021-01-17,-1.2,-6.4,-4.1,0.0,51,15.9,1.02
2021-01-18,1.9,-7.2,-3.5,0.0,49,14.8,1.11
2021-01-19,3.4,-5.9,-2.3,0.0,55,17.8,1.18
2021-01-20,8.7,-3.2,1.7,0.0,54,20.6,1.45
2021-01-21,8.1,-1.3,2.6,0.0,62,8.3,0.93
2021-01-22,10.2,1.9,5.6,0.0,65,8.5,1.11
2021-01-23,11.8,1.3,6.4,0.0,77,18.8,1.18
2021-01-24,13.0,4.5,8.6,0.1,76,20.0,1.33
2021-01-25,10.1,3.2,7.4,2.8,69,25.5,1.34
2021-01-26,8.8,0.3,4.3,7.2,71,11.8,0.69
2021-01-27,1.9,-2.3,0.3,4.1,72,21.4,0.89
2021-01-28,2.7,-3.4,-1.0,0.0,64,22.9,1.22
2021-01-29,8.5,-4.7,2.1,0.0,62,11.2,1.02
2021-01-30,10.4,0.9,4.9,2.1,77,21.9,0.99
2021-01-31,10.9,2.2,7.0,0.1,62,18.7,1.34
2021-02-01,14.0,7.2,10.0,5.6,83,20.9,1.19
2021-02-02,12.6,4.8,8.1,0.0,84,10.3,1.17
2021-02-03,14.1,6.4,10.1,0.0,82,9.0,1.29
2021-02-04,16.9,4.0,9.5,0.0,71,20.8,1.92
2021-02-05,15.1,5.4,10.5,0.0,69,13.0,1.72
2021-02-06,15.7,9.1,12.2,0.0,65,7.2,1.64
2021-02-07,12.5,5.6,9.1,0.0,83,7.4,0.89
2021-02-08,15.8,6.8,10.4,1.9,74,17.4,1.53
2021-02-09,15.9,5.6,10.8,0.0,69,17.8,1.84
2021-02-10,15.3,7.3,10.9,0.0,63,10.1,1.88
2021-02-11,15.1,3.1,10.1,2.9,68,20.9,1.19
2021-02-12,1.6,-4.4,-1.4,0.0,49,28.9,1.85
2021-02-13,0.4,-6.8,-3.9,0.9,43,11.8,1.23
2021-02-14,-3.1,-12.0,-5.8,6.8,70,9.6,0.65
2021-02-15,0.2,-12.6,-6.3,0.0,67,13.4,1.21
2021-02-16,-0.2,-11.3,-4.5,0.4,70,12.5,0.87
2021-02-17,0.4,-9.6,-3.7,0.0,69,8.7,1.13
2021-02-18,9.6,-0.4,4.7,1.7,71,24.1,1.48
2021-02-19,4.7,0.4,2.0,0.0,87,14.6,0.6
2021-02-20,5.6,0.4,1.9,3.3,92,6.8,0.72
2021-02-21,5.6,0.1,2.8,0.0,93,7.3,0.62
2021-02-22,11.6,1.8,6.2,0.0,74,6.2,1.79
2021-02-23,18.8,1.4,8.7,0.0,63,8.3,2.23
2021-02-24,14.5,0.3,6.8,0.0,75,12.1,2.0
2021-02-25,15.3,2.5,10.2,0.0,64,7.2,2.07
2021-02-26,16.8,6.9,12.3,0.0,61,7.3,2.3
2021-02-27,19.9,3.6,12.3,0.0,56,10.5,2.72
2021-02-28,11.0,1.9,6.8,0.7,65,9.0,1.77
2021-03-01,11.0,1.3,5.1,0.1,59,13.8,1.86
2021-03-02,12.1,-0.4,4.8,0.0,67,9.8,2.03
2021-03-03,15.6,-0.3,6.8,0.0,59,13.0,2.64
2021-03-04,14.9,5.5,9.1,0.0,60,10.0,2.43
2021-03-05,18.7,1.7,11.5,0.0,45,11.2,2.96
2021-03-06,11.9,1.3,6.5,0.0,52,14.6,2.17
2021-03-07,7.7,-0.7,2.5,0.0,69,11.1,1.73
2021-03-08,13.5,-1.6,4.7,0.0,57,15.2,2.45
2021-03-09,11.3,-1.2,5.2,0.0,50,13.5,2.04
2021-03-10,6.5,1.9,4.5,7.1,85,17.5,0.75
2021-03-11,5.8,0.5,2.4,5.5,75,11.6,1.23
2021-03-12,7.2,-2.5,1.9,0.0,71,11.0,1.84
2021-03-13,12.9,0.8,6.5,0.1,68,9.0,2.01
2021-03-14,14.0,3.6,8.9,0.0,73,8.5,2.45
2021-03-15,14.0,3.9,8.8,3.8,79,24.9,1.75
2021-03-16,5.7,3.0,3.9,5.4,73,25.8,1.23
2021-03-17,5.2,2.7,3.5,4.3,75,25.7,1.16
2021-03-18,8.0,-0.5,4.0,0.6,70,18.9,1.57
2021-03-19,6.0,-1.1,2.2,2.1,78,7.3,1.29
2021-03-20,7.4,-0.4,3.0,5.8,82,14.5,1.14
2021-03-21,3.2,1.6,2.2,15.0,96,18.8,0.45
2021-03-22,4.7,1.1,2.2,12.9,93,16.8,0.69
2021-03-23,6.7,-0.1,2.7,1.6,72,17.4,1.84
2021-03-24,3.4,-3.1,1.2,1.4,55,17.7,2.06
2021-03-25,6.7,-3.0,2.0,0.4,55,10.3,2.06
2021-03-26,12.2,-1.2,4.8,0.0,49,15.9,3.03
2021-03-27,13.8,0.8,7.4,0.0,52,10.1,3.08
2021-03-28,18.1,1.7,10.2,0.0,54,15.3,3.33
2021-03-29,14.7,4.9,9.6,0.0,46,15.3,3.44
2021-03-30,14.5,2.6,8.3,0.0,54,17.8,3.28
2021-03-31,13.7,3.3,8.2,0.0,55,16.0,3.3
2021-04-01,16.2,6.7,10.7,0.0,53,10.1,3.37
2021-04-02,20.8,4.6,12.6,0.0,57,23.4,3.53
2021-04-03,18.6,10.9,14.2,5.2,65,12.5,3.06
2021-04-04,10.3,2.1,7.1,21.4,83,9.8,1.15
2021-04-05,11.1,2.5,6.4,1.4,70,10.9,2.64
2021-04-06,13.7,1.5,7.5,0.0,77,10.5,2.7
2021-04-07,11.1,3.7,7.6,2.7,73,15.0,1.46
2021-04-08,8.8,1.3,4.4,0.6,49,13.1,2.35
2021-04-09,11.1,0.7,5.1,0.4,46,15.0,3.41
2021-04-10,13.4,1.3,6.8,0.0,54,9.8,3.35
2021-04-11,15.3,3.6,8.7,0.0,58,9.0,3.43
2021-04-12,18.8,4.8,11.7,0.0,59,11.3,3.69
2021-04-13,15.4,7.1,11.3,8.1,81,7.2,1.69
2021-04-14,14.8,7.1,10.3,3.4,68,19.7,2.99
2021-04-15,13.8,2.6,8.1,0.0,52,20.6,3.71
2021-04-16,14.6,1.0,7.7,0.0,49,13.6,3.76
2021-04-17,10.7,5.8,7.9,3.0,75,15.4,1.43
2021-04-18,12.5,5.1,8.0,0.3,76,13.0,1.88
2021-04-19,11.5,7.8,9.0,9.1,88,16.6,1.02
2021-04-20,14.4,5.4,9.5,0.7,68,15.1,3.1
2021-04-21,16.1,4.7,10.5,3.4,61,12.6,3.53
2021-04-22,18.2,5.9,12.4,0.0,60,10.9,3.91
2021-04-23,16.7,8.6,12.8,0.5,64,18.7,2.6
2021-04-24,13.5,7.2,10.4,0.0,58,10.5,2.07
2021-04-25,14.7,7.4,10.6,0.2,69,13.7,2.64
2021-04-26,19.6,5.3,12.3,0.0,60,15.6,4.13
2021-04-27,18.0,10.4,13.8,0.4,64,12.5,2.66
2021-04-28,20.0,8.8,13.9,2.7,73,16.8,3.63
2021-04-29,20.5,8.4,14.4,0.0,78,11.5,3.82
2021-04-30,25.4,12.9,18.9,0.0,69,15.8,4.6
2021-05-01,27.7,15.7,22.6,0.2,58,10.2,4.99
2021-05-02,31.1,17.6,24.2,0.0,52,21.3,5.49
2021-05-03,23.7,15.8,20.7,0.0,38,21.1,6.59
2021-05-04,21.7,12.7,16.7,0.0,49,13.3,4.64
2021-05-05,20.9,12.9,16.2,1.4,65,13.6,3.85
2021-05-06,23.9,14.0,18.8,0.4,51,18.3,5.3
2021-05-07,25.8,12.7,19.0,0.0,54,9.8,4.95
2021-05-08,19.7,11.3,16.5,0.3,46,16.4,3.52
2021-05-09,18.8,5.9,13.3,0.0,45,14.0,4.96
2021-05-10,20.8,8.4,14.4,0.0,49,16.4,5.06
2021-05-11,22.4,8.7,15.2,0.0,51,11.8,5.02
2021-05-12,22.1,10.5,15.9,3.8,56,11.5,4.43
2021-05-13,21.7,12.4,16.6,7.4,72,13.0,3.84
2021-05-14,23.7,9.8,17.1,0.0,54,16.4,5.02
2021-05-15,22.4,12.5,16.2,19.1,69,16.3,3.54
2021-05-16,20.5,12.5,15.6,8.6,74,12.6,2.98
2021-05-17,20.3,12.0,16.4,6.1,69,12.1,2.75
2021-05-18,20.9,12.8,16.8,0.3,56,25.0,5.41
2021-05-19,23.5,12.1,18.2,0.0,47,11.7,5.24
2021-05-20,20.6,13.3,16.6,0.5,56,20.7,4.21
2021-05-21,19.3,11.1,15.0,0.5,62,12.4,4.03
2021-05-22,23.3,9.9,16.9,0.0,58,8.1,5.01
2021-05-23,27.1,13.7,21.2,0.0,49,12.9,5.87
2021-05-24,28.9,16.6,22.9,0.0,51,11.8,5.88
2021-05-25,24.8,16.4,20.9,1.3,65,16.6,4.47
2021-05-26,26.2,17.0,21.5,3.6,70,12.9,4.1
2021-05-27,24.2,15.7,19.5,0.4,68,14.8,4.36
2021-05-28,20.2,13.6,16.7,6.6,71,18.5,2.92
2021-05-29,23.3,12.9,18.5,0.0,54,20.3,4.86
2021-05-30,22.0,15.3,18.6,0.7,53,10.0,3.64
2021-05-31,15.7,12.3,14.0,16.3,78,6.9,1.44
2021-06-01,16.9,9.5,13.2,0.4,65,19.9,3.86
2021-06-02,19.7,9.4,14.9,0.0,63,15.3,3.46
2021-06-03,22.1,12.4,17.0,0.0,54,15.5,4.63
2021-06-04,21.4,11.8,16.7,1.8,67,9.3,3.2
2021-06-05,23.0,13.3,18.5,0.8,63,9.8,4.17
2021-06-06,27.4,13.4,20.9,0.0,54,11.8,5.4
2021-06-07,24.4,16.1,19.3,5.5,74,8.9,3.13
2021-06-08,24.5,13.8,19.3,1.1,70,12.3,4.25
2021-06-09,25.1,13.4,19.9,0.0,61,10.2,4.86
2021-06-10,25.8,14.8,20.2,5.6,60,11.5,4.68
2021-06-11,23.7,14.1,18.5,3.9,74,14.8,3.63
2021-06-12,21.9,14.0,17.7,10.9,77,9.8,3.23
2021-06-13,24.9,13.5,18.0,1.5,72,22.0,3.66
2021-06-14,20.5,12.9,16.0,5.0,62,13.4,4.09
2021-06-15,21.3,10.9,16.3,0.0,61,18.1,3.93
2021-06-16,25.0,16.0,20.5,1.4,59,21.0,5.14
2021-06-17,26.0,17.4,21.6,1.5,63,12.2,4.81
2021-06-18,24.8,15.2,19.7,6.5,72,13.2,2.8
2021-06-19,26.2,17.3,21.2,10.7,72,11.6,4.41
2021-06-20,25.6,14.5,20.3,2.2,70,10.5,4.43
2021-06-21,27.7,16.6,22.3,0.4,67,12.4,4.96
2021-06-22,30.3,18.1,24.3,0.3,67,9.4,5.18
2021-06-23,33.6,20.0,27.3,0.0,55,16.9,5.93
2021-06-24,36.1,20.4,28.1,0.0,53,10.9,6.39
2021-06-25,36.5,22.9,29.7,1.0,47,15.6,6.41
2021-06-26,34.9,21.1,28.3,0.1,44,19.1,6.78
2021-06-27,31.2,19.3,25.8,0.3,54,10.2,5.19
2021-06-28,33.3,18.1,26.3,0.0,48,10.9,6.15
2021-06-29,33.5,21.1,27.3,0.0,54,12.8,6.5
2021-06-30,36.0,23.1,29.0,0.0,48,15.6,6.69
2021-07-01,34.4,22.8,28.1,0.4,50,16.7,5.93
2021-07-02,29.3,19.1,24.5,0.8,52,13.1,5.15
2021-07-03,26.6,18.2,22.3,0.1,45,18.5,6.28
2021-07-04,29.4,17.5,23.3,0.0,45,20.1,6.71
2021-07-05,30.3,16.9,24.8,0.1,42,12.1,6.08
2021-07-06,31.2,21.0,26.2,0.2,46,17.5,6.74
2021-07-07,32.7,18.9,26.7,0.1,46,9.6,6.14
2021-07-08,31.6,23.4,27.0,0.5,55,17.6,5.81
2021-07-09,31.2,20.9,25.9,2.0,57,16.5,6.24
2021-07-10,31.9,20.1,26.2,0.0,40,18.8,7.13
2021-07-11,30.9,19.9,26.0,0.0,42,19.8,6.32
2021-07-12,32.7,20.4,27.0,0.0,46,12.0,5.97
2021-07-13,33.6,21.8,28.0,0.0,43,15.3,6.8
2021-07-14,35.0,23.0,28.9,0.0,42,16.8,7.53
2021-07-15,34.8,21.5,28.2,0.0,51,15.3,7.16
2021-07-16,33.9,21.9,28.1,0.0,36,21.3,8.11
2021-07-17,34.5,21.9,28.0,0.0,37,21.8,7.74
2021-07-18,34.0,21.3,28.0,0.0,44,24.8,7.46
2021-07-19,31.6,22.0,27.2,0.8,50,18.8,6.53
2021-07-20,32.5,21.1,26.2,0.4,57,14.0,5.7
2021-07-21,30.5,20.9,25.2,0.0,44,20.3,7.58
2021-07-22,27.6,18.1,23.0,0.6,47,13.2,4.83
2021-07-23,28.0,18.6,23.9,0.1,46,12.6,4.15
2021-07-24,27.5,18.8,23.7,0.0,46,12.3,4.9
2021-07-25,31.2,17.1,24.9,0.0,41,13.2,6.45
2021-07-26,32.7,18.2,26.1,0.0,40,15.8,6.66
2021-07-27,36.4,21.9,29.1,0.0,33,13.4,6.67
2021-07-28,37.6,24.2,30.8,0.0,33,11.0,6.54
2021-07-29,39.2,26.1,32.4,0.0,29,12.4,6.91
2021-07-30,39.1,25.8,33.1,0.0,26,17.1,7.12
2021-07-31,37.2,25.7,31.4,0.0,36,18.8,7.06
2021-08-01,37.7,24.5,31.3,0.0,37,14.3,6.79
2021-08-02,40.7,24.7,33.0,0.0,30,22.7,8.45
2021-08-03,36.2,22.9,30.3,0.0,35,20.0,7.08
2021-08-04,37.1,24.1,30.2,0.0,38,13.5,6.87
2021-08-05,37.8,23.3,30.4,0.0,40,19.8,6.77
2021-08-06,30.0,22.5,26.9,0.8,42,17.2,5.03
2021-08-07,31.6,19.1,25.3,0.0,39,13.2,6.39
2021-08-08,33.4,19.6,26.7,0.0,40,9.3,6.14
2021-08-09,36.8,21.9,28.9,0.0,35,22.1,6.17
2021-08-10,36.6,23.4,30.1,0.0,32,14.7,5.81
2021-08-11,36.8,22.2,29.0,0.0,37,16.2,5.85
2021-08-12,33.6,22.9,28.5,0.0,36,8.2,5.03
2021-08-13,31.3,21.2,26.5,0.0,45,13.3,5.51
2021-08-14,31.5,19.6,25.5,0.1,51,10.1,5.1
2021-08-15,32.7,20.1,26.2,0.0,40,14.6,5.91
2021-08-16,33.8,20.4,27.0,0.0,37,14.1,6.52
2021-08-17,34.6,19.7,27.1,0.0,37,14.6,6.35
2021-08-18,32.7,21.1,26.7,0.0,44,17.1,5.32
2021-08-19,30.1,19.3,24.1,0.2,42,16.2,5.68
2021-08-20,29.8,19.2,24.3,0.0,44,13.6,5.59
2021-08-21,29.5,18.7,24.7,0.0,40,13.9,5.0
2021-08-22,30.3,18.7,25.2,0.0,41,14.0,5.12
2021-08-23,30.4,18.5,24.7,0.0,42,16.7,6.32
2021-08-24,30.8,18.1,24.6,0.0,42,12.5,5.61
2021-08-25,31.4,19.5,25.2,0.0,45,11.9,4.97
2021-08-26,28.4,19.1,23.1,1.3,64,9.9,3.6
2021-08-27,28.3,19.5,23.2,0.4,68,8.4,3.75
2021-08-28,30.6,19.7,23.8,16.9,61,14.2,4.1
2021-08-29,25.9,19.7,22.3,14.2,82,8.9,3.04
2021-08-30,26.3,17.8,21.2,14.7,70,12.6,3.86
2021-08-31,26.2,16.5,21.1,0.4,60,9.1,4.17
2021-09-01,25.0,14.7,20.0,0.1,58,18.2,4.18
2021-09-02,23.5,14.0,18.5,0.0,52,20.6,4.64
2021-09-03,22.7,12.1,17.8,0.0,59,10.0,3.89
2021-09-04,24.6,12.9,18.6,0.0,60,13.5,4.08
2021-09-05,22.5,15.0,19.0,0.0,59,9.3,3.31
2021-09-06,22.6,15.2,18.3,0.7,61,12.0,3.41
2021-09-07,21.6,13.3,17.2,0.0,60,12.3,3.65
2021-09-08,21.3,13.5,17.2,0.0,62,12.9,3.03
2021-09-09,20.9,14.1,17.2,1.8,67,9.4,2.43
2021-09-10,23.8,14.4,18.8,0.5,60,9.8,3.77
2021-09-11,24.3,14.7,19.6,0.0,50,9.2,4.07
2021-09-12,25.8,13.7,20.5,0.0,46,12.6,4.02
2021-09-13,27.6,15.0,21.3,0.0,45,8.6,4.27
2021-09-14,27.3,15.0,21.2,0.0,48,9.0,4.05
2021-09-15,26.6,18.3,22.7,1.7,45,12.4,3.8
2021-09-16,28.1,17.1,22.6,0.0,48,12.3,4.28
2021-09-17,28.2,16.8,22.9,0.0,54,8.6,3.42
2021-09-18,25.3,16.9,22.1,0.8,58,21.3,3.78
2021-09-19,25.7,13.3,19.0,0.0,68,9.6,3.23
2021-09-20,26.1,16.2,21.1,0.1,63,11.2,3.38
2021-09-21,22.0,13.9,17.3,0.1,57,14.5,3.59
2021-09-22,17.0,9.3,13.5,1.0,62,15.5,2.26
2021-09-23,18.0,8.3,12.5,0.0,58,14.3,3.05
2021-09-24,23.2,7.3,15.2,0.0,48,22.6,4.42
2021-09-25,26.6,15.4,20.1,0.0,47,14.3,4.49
2021-09-26,26.6,15.8,20.7,0.0,57,9.4,3.52
2021-09-27,25.0,15.5,20.7,0.0,63,8.4,3.3
2021-09-28,19.9,14.1,16.9,1.6,77,11.1,1.82
2021-09-29,15.8,13.6,14.5,2.4,80,11.9,1.17
2021-09-30,17.5,13.2,15.1,0.1,67,13.6,2.01
2021-10-01,16.6,11.1,13.4,2.7,72,9.4,2.04
2021-10-02,16.6,8.4,12.2,0.0,63,8.9,2.56
2021-10-03,18.6,7.7,12.8,0.0,68,8.8,2.73
2021-10-04,19.4,9.7,14.2,0.0,62,10.3,2.77
2021-10-05,18.1,9.3,13.5,0.0,68,15.3,2.76
2021-10-06,16.6,9.3,12.5,0.0,70,15.0,2.55
2021-10-07,14.6,10.6,12.2,2.1,80,18.4,1.42
2021-10-08,11.7,9.9,10.8,23.1,90,18.1,0.55
2021-10-09,10.8,9.1,9.9,17.5,89,4.8,0.53
2021-10-10,11.2,9.8,10.4,8.0,92,11.3,0.54
2021-10-11,13.1,10.4,11.8,17.9,92,17.9,0.58
2021-10-12,14.2,11.1,12.3,14.8,87,8.1,0.68
2021-10-13,15.5,9.2,11.8,0.0,69,12.2,1.91
2021-10-14,10.9,7.7,9.2,16.6,86,7.2,0.48
2021-10-15,11.3,7.6,9.6,38.3,93,12.2,0.41
2021-10-16,15.9,10.7,12.7,26.3,86,14.2,0.9
2021-10-17,14.9,10.2,12.2,0.3,83,8.4,1.15
2021-10-18,16.0,8.6,11.7,0.1,84,6.4,1.71
2021-10-19,16.2,7.6,11.6,0.2,77,10.9,2.08
2021-10-20,15.4,8.5,11.8,0.0,72,8.2,1.98
2021-10-21,15.6,8.0,11.5,0.0,75,6.7,1.91
2021-10-22,20.3,6.4,13.0,0.0,76,8.4,2.11
2021-10-23,21.4,9.7,15.3,0.1,75,9.4,1.97
2021-10-24,14.5,8.1,11.6,0.5,67,12.9,1.91
2021-10-25,11.8,4.5,7.8,0.0,73,12.6,1.65
2021-10-26,10.6,3.7,7.1,0.0,76,10.1,1.57
2021-10-27,13.1,3.1,8.6,0.0,75,7.5,1.69
2021-10-28,14.1,6.9,10.4,0.0,68,8.9,1.76
2021-10-29,13.6,4.0,8.7,0.0,77,10.6,1.68
2021-10-30,13.0,7.0,9.6,0.2,79,11.3,1.36
2021-10-31,12.9,7.3,9.8,0.0,80,8.9,1.17
2021-11-01,13.3,8.2,10.4,0.2,87,8.0,1.04
2021-11-02,11.2,6.3,9.0,6.4,90,13.0,0.54
2021-11-03,16.9,5.6,11.8,0.0,80,14.3,1.62
2021-11-04,17.3,9.2,13.4,0.0,80,11.5,1.56
2021-11-05,21.0,10.4,15.0,0.0,74,8.4,1.69
2021-11-06,22.0,13.4,18.0,0.1,66,9.1,1.83
2021-11-07,15.7,11.3,13.0,0.1,96,8.1,0.69
2021-11-08,19.9,13.5,16.2,0.0,73,7.1,1.62
2021-11-09,16.6,8.2,12.3,0.1,80,14.4,1.04
2021-11-10,9.6,4.0,7.1,0.1,75,12.8,1.17
2021-11-11,9.2,1.6,4.9,0.0,76,8.6,1.16
2021-11-12,11.5,3.4,7.9,0.0,72,6.8,1.25
2021-11-13,9.9,4.4,7.3,0.0,76,6.6,1.17
2021-11-14,9.5,2.7,5.5,0.0,87,7.5,0.97
2021-11-15,10.9,3.4,7.5,0.2,88,9.5,0.77
2021-11-16,8.9,6.7,7.6,0.9,82,12.2,0.56
